,Title,Metascore,tomatoMeter,tomatoUserMeter,scaledIMDb,Mean_Rating
27969,Sword of Sherwood Forest,,,38.0,63.07124577185459,50.535622885927296
12998,Total Eclipse,,25.0,61.0,65.60686051167426,50.53562017055808
11922,Profile for Murder,,,40.0,61.060678452682126,50.53033922634106
26003,Hot Rods to Hell,,,42.0,59.0603428721446,50.5301714360723
17707,Never on Tuesday,,,43.0,58.058871445774514,50.52943572288726
14315,Kill Zone,,,40.0,61.056007892717034,50.52800394635852
29184,Storm Center,,,35.0,66.05433136862453,50.527165684312266
20200,Chained Heat,,56.0,41.0,54.57973126188431,50.526577087294775
32418,Three Little Girls in Blue,,,38.0,63.050770492596925,50.52538524629846
8613,She's All That,51.0,38.0,55.0,58.08883250377028,50.52220812594257
29805,Ring of Fear,,,40.0,61.042341798883726,50.52117089944186
435,Cargo,,,39.0,62.040973757326526,50.52048687866326
9477,Judas Kiss,,43.0,45.0,63.55755870325872,50.51918623441958
40395,The Specials,38.0,47.0,56.0,61.03620668917537,50.50905167229384
12976,Tall Tale,,40.0,52.0,59.526860311849404,50.50895343728314
23399,If You Don't Stop It... You'll Go Blind!!!,,,40.0,61.01390113558489,50.506950567792444
13048,Waterworld,56.0,42.0,43.0,61.01403102033403,50.503507755083504
25034,Flap,,,38.0,62.99598040952746,50.49799020476373
13011,Two Deaths,,38.0,50.0,63.49085382743589,50.496951275811966
36294,Upperworld,,,38.0,62.99356447270953,50.49678223635476
39402,Terminator Salvation,49.0,33.0,54.0,65.98371358559578,50.495928396398945
3726,Hacks,,,40.0,60.98875538182259,50.49437769091129
4430,Star Trek: Nemesis,51.0,37.0,50.0,63.96674911182935,50.49168727795734
37705,His New Profession,,,39.0,61.982367048185154,50.49118352409258
38546,Insidious: Chapter 2,40.0,39.0,57.0,65.95766836832722,50.48941709208181
8001,Freeway II: Confessions of a Trickbaby,,30.0,63.0,58.4581317598162,50.48604391993873
38827,Act of Valor,40.0,25.0,72.0,64.94387474641238,50.485968686603094
19482,A Polish Vampire in Burbank,,,40.0,60.96992490993887,50.484962454969434
40406,The Replacements,30.0,41.0,66.0,64.93287740638876,50.483219351597185
39429,The Last House on the Left,42.0,42.0,52.0,65.93241795359523,50.48310448839881
16614,Why Me?,,,39.0,61.96428667306519,50.482143336532594
13191,Bloodfist VI: Ground Zero,,,41.0,59.96370261814042,50.48185130907021
552,Dead & Breakfast,34.0,50.0,59.0,58.920467403399286,50.480116850849825
6679,Four Dogs Playing Poker,,,41.0,59.9507853005273,50.47539265026365
17945,World Gone Wild,,,41.0,59.945857392843635,50.47292869642182
8140,Instinct,43.0,27.0,67.0,64.88271048133282,50.470677620333205
14600,Three of Hearts,,56.0,37.0,58.40570581936113,50.46856860645371
3857,Just a Dream,,,38.0,62.936344364677694,50.46817218233885
38911,Machine Gun Preacher,43.0,29.0,62.0,67.86436462522997,50.46609115630749
10500,Good Burger,,32.0,63.0,56.394217196751356,50.464739065583785
18367,Omega Syndrome,,,40.0,60.928793585319454,50.46439679265973
23607,Abby,,,40.0,60.91930415445303,50.459652077226515
34530,Honeymoon in Bali,,,38.0,62.91566904209462,50.45783452104731
8412,On the Run,38.0,,,62.91566904209462,50.45783452104731
151,Missionary Positions,,,38.0,62.90281952363358,50.45140976181679
38863,In the Land of Blood and Honey,56.0,55.0,47.0,43.80150790156604,50.45037697539151
8450,Pearls Before Swine,,,40.0,60.89845979275769,50.449229896378846
38443,Blood Ties,45.0,53.0,39.0,64.79022708975454,50.44755677243863
29296,Captain Lightfoot,,,38.0,62.89130288119772,50.44565144059886
9285,Finding Graceland,,40.0,48.0,63.33074602636506,50.443582008788354
12490,Fiesta,,,39.0,61.866256642560685,50.43312832128034
25875,Wonderwall,,,40.0,60.86573525568062,50.43286762784031
22304,Eyes of Laura Mars,,47.0,43.0,61.27193551506855,50.42397850502285
33525,My Gal Sal,,,38.0,62.84419293377481,50.42209646688741
5744,Poker,,,40.0,60.840188709179195,50.420094354589594
13293,Death Wish V: The Face of Death,,,,50.41782644043698,50.41782644043698
18170,From the Hip,,29.0,60.0,62.229463781200884,50.40982126040029
40318,The Crocodile Hunter: Collision Course,50.0,53.0,43.0,55.6339696545153,50.40849241362882
38669,How to Fall in Love,,,38.0,62.80418143212222,50.40209071606111
23181,Scorchy,,,40.0,60.80344087322036,50.40172043661018
14538,Shock,,,38.0,62.77669334962651,50.388346674813256
9533,Looking for Lola,,,40.0,60.76027492884384,50.38013746442192
15914,Talent for the Game,,,39.0,61.75003796394064,50.37501898197032
26532,Crack in the World,,,39.0,61.74682875008229,50.37341437504114
13985,Airborne,,29.0,60.0,62.109391355861476,50.36979711862049
13832,The Swan Princess: The Mystery of the Enchanted Treasure,,,41.0,59.73628171964027,50.36814085982013
31381,Johnny Allegro,,,38.0,62.72957355100775,50.36478677550387
27548,Bachelor in Paradise,,,38.0,62.72710125699581,50.363550628497904
39737,Eye of the Dolphin,54.0,29.0,58.0,60.45380692139037,50.36345173034759
22365,Jacob Two-Two Meets the Hooded Fang,,,38.0,62.72164507886729,50.36082253943364
27057,Carry on Jack,,,40.0,60.71787993469856,50.35893996734928
11759,Loose Women,,,,50.35406145623198,50.35406145623198
13483,Jailbait,,,,50.35202564784776,50.35202564784776
15598,Gross Out,,,40.0,60.70374891565148,50.351874457825744
24692,"Drive, He Said",,67.0,23.0,61.05265775183382,50.350885917277935
7508,Vatel,44.0,31.0,61.0,65.38659709299174,50.346649273247934
30748,Let's Make It Legal,,,38.0,62.68480797460771,50.342403987303854
10556,Hurricane,,50.0,43.0,58.01564917538666,50.33854972512889
30147,Seminole,,,38.0,62.668038977389,50.3340194886945
15659,Julia Has Two Lovers,,,40.0,60.658286433961464,50.32914321698073
33183,Mystery of the 13th Guest,,,40.0,60.65707991630247,50.32853995815124
14916,Home Alone 2: Lost in New York,,24.0,61.0,65.97671508121988,50.32557169373996
9194,Devil in the Flesh,,,45.0,55.650833621949246,50.32541681097462
21288,Olsenbanden gir seg aldri!,,,38.0,62.64861862232101,50.324309311160505
341,Awful Normal,,,38.0,62.64828009545617,50.324140047728086
12016,Skin and Bone,,,40.0,60.63609726927778,50.31804863463889
23413,Jitsuroku Abe Sada,,,38.0,62.62979461994534,50.31489730997267
16605,"Welcome Home, Roxy Carmichael",,44.0,47.0,59.92586598673163,50.308621995577205
29266,At Gunpoint,,,38.0,62.61144102794748,50.30572051397374
37261,Speakeasy,,,40.0,60.6073361049195,50.30366805245975
36389,"Elmer, the Great",,,38.0,62.60328608655871,50.301643043279356
8327,Missing Link,,,38.0,62.597824443194696,50.29891222159735
1268,Rectuma,,,40.0,60.588867966248436,50.29443398312422
31397,Look for the Silver Lining,,,38.0,62.583218845800985,50.29160942290049
9356,Gringuito,,,38.0,62.58186301901439,50.290931509507196
25592,Bye Bye Braverman,,,39.0,61.580379398717625,50.29018969935881
17864,Taffin,,,41.0,59.57628561054516,50.288142805272585
29961,Cry of the Hunted,,,38.0,62.57607088405351,50.288035442026754
23176,Salon Kitty,,40.0,54.0,56.86394480986615,50.28798160328872
17395,Black Roses,,,45.0,55.57483641704287,50.28741820852143
21702,Oh Heavenly Dog,,,43.0,57.569657972621684,50.28482898631084
14478,Rage and Honor II,,,40.0,60.55864534235319,50.279322671176594
25911,Blast-Off Girls,,,40.0,60.549757696412556,50.27487884820628
39089,N-Secure,,,46.0,54.54591404559763,50.27295702279881
38832,Journey 2: The Mysterious Island,41.0,43.0,59.0,58.088597908608726,50.27214947715218
21678,Maniac,47.0,49.0,44.0,61.07147986637603,50.267869966594006
9648,No Code of Conduct,,,44.0,56.533148197445655,50.26657409872283
7920,Edtv,48.0,63.0,29.0,61.05559156220005,50.26389789055001
40477,Edtv,48.0,63.0,29.0,61.05522197341293,50.26380549335323
2278,Hulk,54.0,61.0,29.0,57.034756939180234,50.25868923479506
39882,Running with Scissors,52.0,31.0,56.0,62.03278514396448,50.25819628599112
17768,Punchline,,50.0,42.0,58.77403740729447,50.25801246909816
26628,Moment to Moment,,44.0,44.0,62.77047787021105,50.25682595673701
39550,The Rocker,53.0,40.0,46.0,62.02082808292366,50.255207020730914
39152,The Sorcerer's Apprentice,46.0,41.0,53.0,61.01628094291995,50.25407023572998
39584,The Strangers,47.0,45.0,47.0,62.007515893712366,50.25187897342809
9727,Polish Wedding,,42.0,52.0,56.754349809921806,50.2514499366406
40098,Flightplan,53.0,38.0,48.0,62.00546850006033,50.25136712501508
24336,Demons of the Mind,,,41.0,59.50148104288107,50.250740521440534
1035,Meet the Fockers,41.0,39.0,58.0,62.99697326115218,50.24924331528804
38771,To Rome with Love,54.0,44.0,40.0,62.99071155873199,50.247677889683
39221,Chloe,48.0,51.0,39.0,62.98885499800963,50.24721374950241
6734,Gone in Sixty Seconds,35.0,24.0,77.0,64.98482101032958,50.2462052525824
40073,Saw II,40.0,36.0,59.0,65.97538917227837,50.24384729306959
4265,Resident Evil,33.0,33.0,68.0,66.96992285765833,50.24248071441458
22142,Star Trek: The Motion Picture,48.0,47.0,42.0,63.96929571925941,50.24232392981485
616,EMR,,,39.0,61.483834457960484,50.24191722898024
2094,Faster,44.0,43.0,49.0,64.95930215747921,50.239825539369804
4215,Pumpkin,46.0,36.0,56.0,62.92750405642698,50.231876014106746
9042,Blindness,45.0,43.0,47.0,65.92300872573627,50.23075218143407
3842,John Q,30.0,23.0,78.0,69.89959134902452,50.22489783725613
32846,Janie,,,38.0,62.44691988527448,50.22345994263724
3036,Touch & Go,,,38.0,62.44608878996824,50.22304439498412
14186,Face the Music,,,40.0,60.442547864035994,50.22127393201799
11499,Fallait pas!...,,,40.0,60.44105344099469,50.22052672049735
19597,Terror in the Swamp,,,40.0,60.431019986584204,50.2155099932921
23985,Charley and the Angel,,,38.0,62.42546990293142,50.212734951465706
10934,Robinson Crusoe,,,41.0,59.424878578764265,50.21243928938213
23687,Crazy Joe,,,38.0,62.42443846074249,50.21221923037125
37634,Joan the Woman,,,38.0,62.42290064023257,50.211450320116285
14796,Class Act,,17.0,73.0,60.6310703429417,50.21035678098057
31834,Three Daring Daughters,,,38.0,62.41414752230935,50.207073761154675
4668,XX/XY,52.0,44.0,44.0,60.82292186153709,50.20573046538427
24184,Shamus,,43.0,46.0,61.61330322068848,50.204434406896155
35488,Dracula's Daughter,,46.0,41.0,63.61270205972794,50.204234019909315
3373,Bollywood Queen,,,41.0,59.40486752059948,50.20243376029974
36327,Ann Vickers,,,38.0,62.39881746026487,50.19940873013243
28608,April Love,,,38.0,62.39543955969798,50.19771977984899
14757,Bloody Mary,,,,50.19622298135716,50.19622298135716
12733,Mosquito,,60.0,38.0,52.586235229625515,50.1954117432085
31468,Riders of the Whistling Pines,,,38.0,62.38718496960294,50.19359248480147
38522,Her Cry: La Llorona Investigation,,,38.0,62.37798203530389,50.188991017651944
34262,New Moon,,,36.0,64.3759880513235,50.18799402566175
4545,Triggermen,,,39.0,61.36490264418587,50.18245132209293
13409,Guardian Angel,,,40.0,60.36238683347764,50.18119341673882
24932,Zachariah,,,39.0,61.36044463764533,50.180222318822665
4269,Returner,36.0,36.0,64.0,64.71496176230733,50.17874044057683
6793,Horror,,,50.0,50.3566159696485,50.17830798482425
8530,Ring,,,37.0,63.350024045900206,50.1750120229501
3146,With or Without You,,,38.0,62.34928850884046,50.17464425442023
34937,Mysterious Mr. Moto,,,36.0,64.3197006241125,50.15985031205625
8839,Virtual Sexuality,,,46.0,54.318521689836956,50.15926084491848
38223,Walter,36.0,58.0,49.0,57.62471011219715,50.156177528049284
10842,Out to Sea,,38.0,52.0,60.452596025157064,50.15086534171902
15083,Neon City,,,41.0,59.296072604739095,50.14803630236955
13992,American Yakuza,,,41.0,59.29363546558154,50.146817732790765
1226,Planet Earth: Dreams,45.0,43.0,,62.42744372075376,50.14248124025125
19179,Beer,,,41.0,59.27450452418455,50.137252262092275
56,Dear Wendy,33.0,36.0,66.0,65.54591013415873,50.13647753353968
35553,King of the Pecos,,,38.0,62.27072354491611,50.135361772458054
39617,The Grand,57.0,40.0,43.0,60.5383662098927,50.134591552473175
36479,Meet the Baron,,,38.0,62.25304288770799,50.126521443853996
527,Cube Zero,,,43.0,57.2516142465551,50.12580712327755
18487,Steele Justice,,,41.0,59.24754609883966,50.12377304941983
22306,FM,,22.0,66.0,62.35369871728541,50.11789957242846
1572,Vereda tropical,,,38.0,62.22600508883023,50.11300254441511
5495,Love the Hard Way,42.0,28.0,67.0,63.431364106593676,50.107841026648416
19418,Missing in Action 2: The Beginning,,,47.0,53.20511948984254,50.102559744921265
17738,Patty Hearst,,38.0,50.0,62.30435613221431,50.101452044071436
7855,Dead Silent,,,40.0,60.17656350203864,50.08828175101932
38508,Black Nativity,48.0,49.0,51.0,52.35269424453497,50.08817356113374
38206,Desert Dancer,49.0,30.0,60.0,61.340587276415334,50.085146819103834
14502,Rookie of the Year,,39.0,52.0,59.244510570790254,50.08150352359675
27937,Portrait in Black,,,36.0,64.15752526475669,50.07876263237834
8886,Yeung gwong ging chaat,,,38.0,62.143807221985,50.0719036109925
40301,The Santa Clause 2,48.0,55.0,42.0,55.281797786649136,50.07044944666228
3791,I Spy,35.0,57.0,54.0,54.26625231975956,50.06656307993989
348,Balas & Bolinhos - O Regresso,,,33.0,67.12961368464484,50.06480684232242
13194,Blue Chips,,37.0,52.0,61.187323382858914,50.06244112761964
22370,Jaws 2,,55.0,38.0,57.14120660129156,50.04706886709719
35698,Trapped by Television,,,38.0,62.086354953045166,50.04317747652259
26847,Get Yourself a College Girl,,,40.0,60.07951400867914,50.03975700433957
31071,Kansas Raiders,,,38.0,62.07599971575835,50.03799985787917
25826,"Stay Away, Joe",,,43.0,57.07084812103494,50.03542406051747
31943,Dear Murderer,,,36.0,64.07043822109071,50.035219110545356
26236,Chamber of Horrors,,,38.0,62.06756711610508,50.03378355805254
93,Guess Who,49.0,43.0,49.0,59.1343977794261,50.03359944485653
38638,The Sweeney,48.0,47.0,44.0,61.11495490634177,50.028738726585445
26746,What's New Pussycat,,31.0,57.0,62.07593228453054,50.025310761510184
23253,Welcome to L.A.,,,38.0,62.03354752666925,50.016773763334626
15130,Past Midnight,,,40.0,60.03237728371321,50.0161886418566
5982,Superstition,,,40.0,60.02884178423827,50.014420892119134
38917,Grave Encounters,33.0,58.0,48.0,61.04887398249677,50.0122184956242
6346,Bedazzled,49.0,49.0,42.0,60.040675092311695,50.01016877307792
9736,Practical Magic,46.0,20.0,73.0,61.03579377536042,50.008948443840104
3448,City by the Sea,50.0,48.0,40.0,62.03091799303452,50.00772949825863
30930,American Guerrilla in the Philippines,,63.0,25.0,62.018605912375435,50.006201970791814
32769,Dark Shadows,55.0,37.0,46.0,62.00350096962175,50.000875242405435
932,King Arthur,46.0,31.0,60.0,62.995332608012106,49.99883315200303
22976,Date with a Kidnapper,,,38.0,61.993483811599404,49.9967419057997
40514,The Man in the Iron Mask,48.0,33.0,55.0,63.98430071836487,49.996075179591216
10619,Kitchen Party,,,37.0,62.98628158513316,49.99314079256658
22300,Every Which Way But Loose,,31.0,56.0,62.96564696708494,49.98854898902832
7241,Rules of Engagement,45.0,36.0,55.0,63.94894776861358,49.987236942153395
38848,Joyful Noise,44.0,33.0,65.0,57.94788744218651,49.98697186054663
5762,Prozac Nation,,29.0,58.0,62.95895276618925,49.98631758872975
25957,"Don't Raise the Bridge, Lower the River",,,41.0,58.966316567293404,49.9831582836467
3477,Crazy as Hell,33.0,50.0,55.0,61.92836140855298,49.98209035213824
30518,Tarzan's Savage Fury,,,38.0,61.95952657085427,49.97976328542714
8158,Jimmy Zip,,,38.0,61.95804317022117,49.97902158511059
24820,Percy,,,40.0,59.955306902004565,49.97765345100228
3119,Dark Watchers: The Women in Black,,,46.0,53.95449396285335,49.977246981426674
18190,Hard Ticket to Hawaii,,,48.0,51.95370078611853,49.976850393059266
25282,Camille 2000,,17.0,71.0,61.92623632549779,49.97541210849926
12504,Four Rooms,,14.0,69.0,66.9242865490965,49.97476218303217
30252,April in Paris,,,38.0,61.9490587367511,49.97452936837555
18025,Black Widow,,47.0,40.0,62.9177847588877,49.97259491962924
15745,Mortal Thoughts,,57.0,35.0,57.90707320614374,49.969024402047914
11172,Wild America,,27.0,60.0,62.90348752969291,49.9678291765643
8662,Spanish Judges,,,40.0,59.933926704225215,49.96696335211261
18955,One More Saturday Night,,,38.0,61.93030644674764,49.96515322337382
19762,Crimes of Passion,,33.0,54.0,62.89299424912173,49.96433141637391
39342,Adam Resurrected,58.0,35.0,44.0,62.85476236389268,49.96369059097317
26495,Arizona Raiders,,,38.0,61.91425859820527,49.95712929910263
2478,Main Prem Ki Diwani Hoon,,,53.0,46.90555330142126,49.95277665071063
33572,Rio Rita,,,36.0,63.90225570733054,49.95112785366527
22999,Eat My Dust,,,40.0,59.90087612532386,49.95043806266193
8472,Plunkett & Macleane,44.0,25.0,67.0,63.79962900708628,49.94990725177157
736,Another Gay Movie,37.0,,61.0,51.8455139881722,49.94850466272407
632,Elvis Gratton 3: Le retour d'Elvis Wong,,,41.0,58.891228442798116,49.945614221399055
29812,Rose Marie,,,38.0,61.88022135214684,49.94011067607342
32987,When Strangers Marry,,,36.0,63.873428749425194,49.936714374712594
15477,China O'Brien II,,,40.0,59.851390427782725,49.92569521389136
26772,Advance to the Rear,,,38.0,61.848429836367416,49.92421491818371
38722,Won't Back Down,42.0,33.0,61.0,63.693047373662864,49.923261843415716
29170,Serenade,,,38.0,61.831930215703665,49.91596510785183
3641,"Feuer, Eis & Dosenbier",,,,49.9153511626858,49.9153511626858
2092,Fast Food High,,,38.0,61.823353364511384,49.91167668225569
38489,Out of Inferno,,,39.0,60.79688861250645,49.898444306253225
37844,Electrocuting an Elephant,,,,49.89276670652966,49.89276670652966
24292,Blacula,,48.0,44.0,57.636458045632494,49.87881934854416
31802,Silver River,,,36.0,63.757236418735054,49.87861820936753
12335,Caged Heat 3000,,,40.0,59.7551402498194,49.877570124909695
12167,Wedding Bell Blues,,40.0,50.0,59.61948740364042,49.87316246788014
14501,Romeo Is Bleeding,,22.0,62.0,65.61256621829699,49.870855406099
23396,Hustle,,,19.0,80.7287551491994,49.8643775745997
22339,Here Come the Tigers,,,40.0,59.72486464756557,49.862432323782784
20956,Tag: The Assassination Game,,,38.0,61.7068162601941,49.85340813009705
20218,Curtains,,,40.0,59.706188103463084,49.853094051731546
6056,Treading Water,47.0,40.0,50.0,62.400642711799264,49.850160677949816
1020,Marebito,50.0,38.0,50.0,61.39091705762867,49.847729264407164
15302,Ulterior Motives,,,38.0,61.69294592809321,49.846472964046605
16062,Brain Dead,,17.0,71.0,61.5170352885185,49.839011762839505
3521,Desert Saints,,33.0,55.0,61.51430240629878,49.838100802099596
326,Around the Bend,46.0,28.0,61.0,64.35227154314558,49.838067885786394
14862,Final Analysis,,54.0,37.0,58.500067813573665,49.83335593785788
12393,Cyberstalker,,,43.0,56.664641024917415,49.83232051245871
28110,Have Rocket -- Will Travel,,,38.0,61.664407583225426,49.83220379161271
13119,Alicia,,,38.0,61.66148898527803,49.83074449263901
15344,White Sands,,47.0,42.0,60.4918407349637,49.83061357832124
37496,Oranges and Lemons,,,38.0,61.6580261808585,49.82901309042925
14754,Bloodfist III: Forced to Fight,,,40.0,59.63815082614243,49.81907541307122
